date,next_date,number,freq_7days,freq_prev_day,is_cau_ngang,is_cau_cheo,label
19-9-2025,20-9-2025,44,2,0,1,1,0.0
19-9-2025,20-9-2025,45,1,0,0,1,1.0
19-9-2025,20-9-2025,46,3,1,0,1,0.0
19-9-2025,20-9-2025,47,0,0,0,1,0.0
19-9-2025,20-9-2025,48,1,0,0,1,0.0
19-9-2025,20-9-2025,49,1,0,0,1,0.0
19-9-2025,20-9-2025,50,3,1,0,1,0.0
19-9-2025,20-9-2025,51,4,0,0,1,0.0
19-9-2025,20-9-2025,52,1,0,0,1,0.0
19-9-2025,20-9-2025,53,1,0,0,1,0.0
19-9-2025,20-9-2025,54,0,0,0,1,0.0
19-9-2025,20-9-2025,55,1,1,1,1,1.0
19-9-2025,20-9-2025,56,1,0,0,1,0.0
19-9-2025,20-9-2025,57,1,0,0,1,0.0
19-9-2025,20-9-2025,58,1,0,1,1,0.0
19-9-2025,20-9-2025,59,1,1,0,1,0.0
19-9-2025,20-9-2025,60,1,0,0,1,1.0
19-9-2025,20-9-2025,61,0,0,0,1,0.0
19-9-2025,20-9-2025,62,0,0,0,1,1.0
19-9-2025,20-9-2025,63,1,0,0,1,0.0
19-9-2025,20-9-2025,64,1,0,0,1,0.0
19-9-2025,20-9-2025,65,4,1,0,1,0.0
19-9-2025,20-9-2025,66,0,0,0,1,1.0
19-9-2025,20-9-2025,67,1,0,0,1,1.0
19-9-2025,20-9-2025,68,1,0,0,1,1.0
19-9-2025,20-9-2025,69,1,1,0,1,1.0
19-9-2025,20-9-2025,70,4,1,0,1,0.0
19-9-2025,20-9-2025,71,2,1,0,1,0.0
19-9-2025,20-9-2025,72,1,0,0,1,0.0
19-9-2025,20-9-2025,73,1,1,0,1,1.0
19-9-2025,20-9-2025,74,3,1,0,1,1.0
19-9-2025,20-9-2025,75,2,1,1,1,0.0
19-9-2025,20-9-2025,76,2,1,1,1,1.0
19-9-2025,20-9-2025,77,0,0,0,1,0.0
19-9-2025,20-9-2025,78,1,0,0,1,0.0
19-9-2025,20-9-2025,79,1,0,0,1,0.0
19-9-2025,20-9-2025,80,2,0,1,1,0.0
19-9-2025,20-9-2025,81,0,0,0,1,0.0
19-9-2025,20-9-2025,82,3,1,1,1,0.0
19-9-2025,20-9-2025,83,1,0,0,1,1.0
19-9-2025,20-9-2025,84,2,0,0,1,0.0
19-9-2025,20-9-2025,85,1,0,0,1,0.0
19-9-2025,20-9-2025,86,2,0,0,1,1.0
19-9-2025,20-9-2025,87,1,0,1,1,0.0
19-9-2025,20-9-2025,88,2,1,0,1,0.0
19-9-2025,20-9-2025,89,4,1,0,1,0.0
19-9-2025,20-9-2025,90,0,0,0,1,1.0
19-9-2025,20-9-2025,91,2,0,0,1,1.0
19-9-2025,20-9-2025,92,2,0,0,1,1.0
19-9-2025,20-9-2025,93,2,1,0,1,0.0
19-9-2025,20-9-2025,94,0,0,0,1,1.0
19-9-2025,20-9-2025,95,1,0,1,1,0.0
19-9-2025,20-9-2025,96,1,0,0,1,0.0
19-9-2025,20-9-2025,97,1,0,0,1,0.0
19-9-2025,20-9-2025,98,0,0,0,1,0.0
19-9-2025,20-9-2025,99,1,0,1,1,0.0
20-9-2025,21-9-2025,00,4,0,0,1,0.0
20-9-2025,21-9-2025,01,3,0,0,1,0.0
20-9-2025,21-9-2025,02,2,0,1,1,0.0
20-9-2025,21-9-2025,03,0,0,1,1,1.0
20-9-2025,21-9-2025,04,1,0,0,1,0.0
20-9-2025,21-9-2025,05,3,0,0,1,0.0
20-9-2025,21-9-2025,06,0,0,0,1,0.0
20-9-2025,21-9-2025,07,1,0,0,1,0.0
20-9-2025,21-9-2025,08,1,0,0,1,0.0
20-9-2025,21-9-2025,09,1,0,0,1,1.0
20-9-2025,21-9-2025,10,0,0,0,1,0.0
20-9-2025,21-9-2025,11,3,0,1,1,0.0
20-9-2025,21-9-2025,12,1,0,0,1,0.0
20-9-2025,21-9-2025,13,3,1,0,1,1.0
20-9-2025,21-9-2025,14,2,0,1,1,0.0
20-9-2025,21-9-2025,15,0,0,0,1,1.0
20-9-2025,21-9-2025,16,1,0,1,1,1.0
20-9-2025,21-9-2025,17,0,0,0,1,0.0
20-9-2025,21-9-2025,18,2,0,0,1,0.0
20-9-2025,21-9-2025,19,2,1,0,1,0.0
20-9-2025,21-9-2025,20,1,0,0,1,0.0
20-9-2025,21-9-2025,21,1,0,1,1,0.0
20-9-2025,21-9-2025,22,4,1,0,1,0.0
20-9-2025,21-9-2025,23,3,1,0,1,0.0
20-9-2025,21-9-2025,24,3,1,0,1,1.0
20-9-2025,21-9-2025,25,1,0,0,1,1.0
20-9-2025,21-9-2025,26,2,0,0,1,0.0
20-9-2025,21-9-2025,27,2,0,0,1,0.0
20-9-2025,21-9-2025,28,2,1,0,1,1.0
20-9-2025,21-9-2025,29,2,0,0,1,0.0
20-9-2025,21-9-2025,30,3,0,0,1,1.0
20-9-2025,21-9-2025,31,1,0,0,1,0.0
20-9-2025,21-9-2025,32,1,0,0,1,0.0
20-9-2025,21-9-2025,33,2,0,1,1,0.0
20-9-2025,21-9-2025,34,2,0,0,1,0.0
20-9-2025,21-9-2025,35,0,0,0,1,0.0
20-9-2025,21-9-2025,36,1,0,0,1,0.0
20-9-2025,21-9-2025,37,1,0,0,1,0.0
20-9-2025,21-9-2025,38,2,1,0,1,0.0
20-9-2025,21-9-2025,39,0,0,1,1,1.0
20-9-2025,21-9-2025,40,0,0,1,1,0.0
20-9-2025,21-9-2025,41,1,0,0,1,0.0
20-9-2025,21-9-2025,42,2,1,1,1,0.0
20-9-2025,21-9-2025,43,1,1,1,1,1.0
20-9-2025,21-9-2025,44,2,0,1,1,1.0
20-9-2025,21-9-2025,45,2,1,0,1,0.0
20-9-2025,21-9-2025,46,3,1,0,1,0.0
20-9-2025,21-9-2025,47,1,1,0,1,0.0
20-9-2025,21-9-2025,48,0,0,0,1,0.0
20-9-2025,21-9-2025,49,0,0,0,1,0.0
20-9-2025,21-9-2025,50,2,0,0,1,0.0
20-9-2025,21-9-2025,51,3,0,0,1,0.0
20-9-2025,21-9-2025,52,1,0,0,1,0.0
20-9-2025,21-9-2025,53,2,1,0,1,0.0
20-9-2025,21-9-2025,54,0,0,0,1,0.0
20-9-2025,21-9-2025,55,1,0,1,1,0.0
20-9-2025,21-9-2025,56,2,1,0,1,0.0
20-9-2025,21-9-2025,57,2,1,0,1,0.0
20-9-2025,21-9-2025,58,1,0,1,1,0.0
20-9-2025,21-9-2025,59,1,0,0,1,0.0
20-9-2025,21-9-2025,60,1,0,0,1,0.0
20-9-2025,21-9-2025,61,0,0,0,1,1.0
20-9-2025,21-9-2025,62,1,1,0,1,0.0
20-9-2025,21-9-2025,63,1,0,0,1,0.0
20-9-2025,21-9-2025,64,2,1,0,1,0.0
20-9-2025,21-9-2025,65,3,0,0,1,0.0
20-9-2025,21-9-2025,66,1,1,0,1,0.0
20-9-2025,21-9-2025,67,1,0,0,1,0.0
20-9-2025,21-9-2025,68,1,0,0,1,0.0
20-9-2025,21-9-2025,69,1,0,0,1,0.0
20-9-2025,21-9-2025,70,4,0,0,1,0.0
20-9-2025,21-9-2025,71,2,0,0,1,1.0
20-9-2025,21-9-2025,72,1,0,0,1,0.0
20-9-2025,21-9-2025,73,1,0,0,1,0.0
20-9-2025,21-9-2025,74,2,0,0,1,1.0
20-9-2025,21-9-2025,75,2,0,1,1,1.0
20-9-2025,21-9-2025,76,2,0,1,1,0.0
20-9-2025,21-9-2025,77,1,1,0,1,0.0
20-9-2025,21-9-2025,78,2,1,0,1,0.0
20-9-2025,21-9-2025,79,2,1,0,1,0.0
20-9-2025,21-9-2025,80,2,0,1,1,0.0
20-9-2025,21-9-2025,81,0,0,0,1,0.0
20-9-2025,21-9-2025,82,3,0,1,1,1.0
20-9-2025,21-9-2025,83,1,1,0,1,1.0
20-9-2025,21-9-2025,84,1,0,0,1,0.0
20-9-2025,21-9-2025,85,1,0,0,1,0.0
20-9-2025,21-9-2025,86,1,0,0,1,0.0
20-9-2025,21-9-2025,87,1,0,1,1,1.0
20-9-2025,21-9-2025,88,2,0,0,1,1.0
20-9-2025,21-9-2025,89,4,0,0,1,0.0
20-9-2025,21-9-2025,90,0,0,0,1,0.0
20-9-2025,21-9-2025,91,2,0,0,1,0.0
20-9-2025,21-9-2025,92,2,0,0,1,0.0
20-9-2025,21-9-2025,93,2,0,0,1,1.0
20-9-2025,21-9-2025,94,0,0,0,1,1.0
20-9-2025,21-9-2025,95,2,1,1,1,0.0
20-9-2025,21-9-2025,96,1,0,0,1,1.0
20-9-2025,21-9-2025,97,1,0,0,1,1.0
20-9-2025,21-9-2025,98,0,0,0,1,0.0
20-9-2025,21-9-2025,99,2,1,1,1,0.0
21-9-2025,22-9-2025,00,4,0,0,1,0.0
21-9-2025,22-9-2025,01,2,0,0,1,1.0
21-9-2025,22-9-2025,02,1,0,1,1,0.0
21-9-2025,22-9-2025,03,0,0,1,1,0.0
21-9-2025,22-9-2025,04,0,0,0,1,1.0
21-9-2025,22-9-2025,05,3,0,0,1,0.0
21-9-2025,22-9-2025,06,0,0,0,1,0.0
21-9-2025,22-9-2025,07,1,0,0,1,0.0
21-9-2025,22-9-2025,08,1,0,0,1,0.0
21-9-2025,22-9-2025,09,1,0,0,1,1.0
21-9-2025,22-9-2025,10,0,0,0,1,1.0
21-9-2025,22-9-2025,11,2,0,1,1,0.0
21-9-2025,22-9-2025,12,1,0,0,1,0.0
21-9-2025,22-9-2025,13,3,0,0,1,0.0
21-9-2025,22-9-2025,14,2,1,1,1,1.0
21-9-2025,22-9-2025,15,0,0,0,1,0.0
21-9-2025,22-9-2025,16,1,0,1,1,1.0
21-9-2025,22-9-2025,17,0,0,0,1,0.0
21-9-2025,22-9-2025,18,2,0,0,1,0.0
21-9-2025,22-9-2025,19,2,0,0,1,0.0
21-9-2025,22-9-2025,20,1,0,0,1,1.0
21-9-2025,22-9-2025,21,1,0,1,1,0.0
21-9-2025,22-9-2025,22,4,0,0,1,0.0
21-9-2025,22-9-2025,23,4,1,0,1,0.0
21-9-2025,22-9-2025,24,2,0,0,1,0.0
21-9-2025,22-9-2025,25,1,0,0,1,0.0
21-9-2025,22-9-2025,26,2,0,0,1,0.0
21-9-2025,22-9-2025,27,2,0,0,1,0.0
21-9-2025,22-9-2025,28,2,1,0,1,0.0
21-9-2025,22-9-2025,29,1,0,0,1,0.0
21-9-2025,22-9-2025,30,3,0,0,1,1.0
21-9-2025,22-9-2025,31,1,0,0,1,0.0
21-9-2025,22-9-2025,32,1,0,0,1,0.0
21-9-2025,22-9-2025,33,2,0,1,1,0.0
21-9-2025,22-9-2025,34,2,1,0,1,1.0
21-9-2025,22-9-2025,35,0,0,0,1,0.0
21-9-2025,22-9-2025,36,1,0,0,1,0.0
21-9-2025,22-9-2025,37,2,1,0,1,0.0
21-9-2025,22-9-2025,38,1,0,0,1,1.0
21-9-2025,22-9-2025,39,1,1,1,1,1.0
21-9-2025,22-9-2025,40,1,1,1,1,0.0
21-9-2025,22-9-2025,41,2,1,0,1,0.0
21-9-2025,22-9-2025,42,3,1,1,1,0.0
21-9-2025,22-9-2025,43,1,0,1,1,1.0
21-9-2025,22-9-2025,44,2,0,1,1,0.0
21-9-2025,22-9-2025,45,3,1,0,1,0.0
21-9-2025,22-9-2025,46,3,0,0,1,0.0
21-9-2025,22-9-2025,47,1,0,0,1,0.0
21-9-2025,22-9-2025,48,0,0,0,1,0.0
21-9-2025,22-9-2025,49,0,0,0,1,0.0
21-9-2025,22-9-2025,50,1,0,0,1,1.0
21-9-2025,22-9-2025,51,2,0,0,1,0.0
21-9-2025,22-9-2025,52,1,0,0,1,0.0
21-9-2025,22-9-2025,53,1,0,0,1,1.0
21-9-2025,22-9-2025,54,0,0,0,1,0.0
21-9-2025,22-9-2025,55,2,1,1,1,0.0
21-9-2025,22-9-2025,56,2,0,0,1,0.0
21-9-2025,22-9-2025,57,1,0,0,1,0.0
21-9-2025,22-9-2025,58,1,0,1,1,1.0
21-9-2025,22-9-2025,59,1,0,0,1,0.0
21-9-2025,22-9-2025,60,2,1,0,1,0.0
21-9-2025,22-9-2025,61,0,0,0,1,1.0
21-9-2025,22-9-2025,62,2,1,0,1,0.0
21-9-2025,22-9-2025,63,1,0,0,1,0.0
21-9-2025,22-9-2025,64,2,0,0,1,0.0
21-9-2025,22-9-2025,65,2,0,0,1,1.0
21-9-2025,22-9-2025,66,2,1,0,1,0.0
21-9-2025,22-9-2025,67,2,1,0,1,0.0
21-9-2025,22-9-2025,68,2,1,0,1,0.0
21-9-2025,22-9-2025,69,2,1,0,1,1.0
21-9-2025,22-9-2025,70,3,0,0,1,1.0
21-9-2025,22-9-2025,71,2,0,0,1,0.0
21-9-2025,22-9-2025,72,1,0,0,1,0.0
21-9-2025,22-9-2025,73,2,1,0,1,0.0
21-9-2025,22-9-2025,74,2,1,0,1,0.0
21-9-2025,22-9-2025,75,1,0,1,1,0.0
21-9-2025,22-9-2025,76,2,1,1,1,0.0
21-9-2025,22-9-2025,77,1,0,0,1,0.0
21-9-2025,22-9-2025,78,2,0,0,1,0.0
21-9-2025,22-9-2025,79,2,0,0,1,0.0
21-9-2025,22-9-2025,80,1,0,1,1,0.0
21-9-2025,22-9-2025,81,0,0,0,1,0.0
21-9-2025,22-9-2025,82,2,0,1,1,0.0
21-9-2025,22-9-2025,83,2,1,0,1,0.0
21-9-2025,22-9-2025,84,1,0,0,1,0.0
21-9-2025,22-9-2025,85,0,0,0,1,0.0
21-9-2025,22-9-2025,86,2,1,0,1,1.0
21-9-2025,22-9-2025,87,1,0,1,1,0.0
21-9-2025,22-9-2025,88,2,0,0,1,0.0
21-9-2025,22-9-2025,89,3,0,0,1,1.0
21-9-2025,22-9-2025,90,1,1,0,1,0.0
21-9-2025,22-9-2025,91,3,1,0,1,0.0
21-9-2025,22-9-2025,92,2,1,0,1,0.0
21-9-2025,22-9-2025,93,1,0,0,1,0.0
21-9-2025,22-9-2025,94,1,1,0,1,1.0
21-9-2025,22-9-2025,95,2,0,1,1,1.0
21-9-2025,22-9-2025,96,1,0,0,1,0.0
21-9-2025,22-9-2025,97,0,0,0,1,0.0
21-9-2025,22-9-2025,98,0,0,0,1,0.0
21-9-2025,22-9-2025,99,2,0,1,1,1.0
22-9-2025,23-9-2025,00,4,0,0,1,0.0
22-9-2025,23-9-2025,01,2,0,0,1,0.0
22-9-2025,23-9-2025,02,1,0,1,1,1.0
22-9-2025,23-9-2025,03,1,1,1,1,1.0
22-9-2025,23-9-2025,04,0,0,0,1,0.0
22-9-2025,23-9-2025,05,3,0,0,1,0.0
22-9-2025,23-9-2025,06,0,0,0,1,0.0
22-9-2025,23-9-2025,07,1,0,0,1,0.0
22-9-2025,23-9-2025,08,1,0,0,1,0.0
22-9-2025,23-9-2025,09,2,1,0,1,1.0
22-9-2025,23-9-2025,10,0,0,0,1,0.0
22-9-2025,23-9-2025,11,2,0,1,1,1.0
22-9-2025,23-9-2025,12,1,0,0,1,1.0
22-9-2025,23-9-2025,13,4,1,0,1,0.0
22-9-2025,23-9-2025,14,2,0,1,1,1.0
22-9-2025,23-9-2025,15,1,1,0,1,0.0
22-9-2025,23-9-2025,16,2,1,1,1,1.0
22-9-2025,23-9-2025,17,0,0,0,1,0.0
22-9-2025,23-9-2025,18,2,0,0,1,0.0
22-9-2025,23-9-2025,19,2,0,0,1,0.0
22-9-2025,23-9-2025,20,1,0,0,1,0.0
22-9-2025,23-9-2025,21,1,0,1,1,0.0
22-9-2025,23-9-2025,22,4,0,0,1,0.0
22-9-2025,23-9-2025,23,4,0,0,1,0.0
22-9-2025,23-9-2025,24,3,1,0,1,0.0
22-9-2025,23-9-2025,25,2,1,0,1,0.0
22-9-2025,23-9-2025,26,2,0,0,1,0.0
22-9-2025,23-9-2025,27,2,0,0,1,0.0
22-9-2025,23-9-2025,28,3,1,0,1,0.0
22-9-2025,23-9-2025,29,1,0,0,1,0.0
22-9-2025,23-9-2025,30,4,1,0,1,0.0
22-9-2025,23-9-2025,31,1,0,0,1,1.0
22-9-2025,23-9-2025,32,1,0,0,1,0.0
22-9-2025,23-9-2025,33,2,0,1,1,0.0
22-9-2025,23-9-2025,34,2,0,0,1,0.0
22-9-2025,23-9-2025,35,0,0,0,1,1.0
22-9-2025,23-9-2025,36,1,0,0,1,0.0
22-9-2025,23-9-2025,37,2,0,0,1,1.0
22-9-2025,23-9-2025,38,1,0,0,1,0.0
22-9-2025,23-9-2025,39,2,1,1,1,1.0
22-9-2025,23-9-2025,40,1,0,1,1,1.0
22-9-2025,23-9-2025,41,2,0,0,1,0.0
22-9-2025,23-9-2025,42,3,0,1,1,0.0
22-9-2025,23-9-2025,43,2,1,1,1,1.0
22-9-2025,23-9-2025,44,3,1,1,1,0.0
22-9-2025,23-9-2025,45,3,0,0,1,0.0
22-9-2025,23-9-2025,46,3,0,0,1,0.0
22-9-2025,23-9-2025,47,1,0,0,1,0.0
22-9-2025,23-9-2025,48,0,0,0,1,0.0
22-9-2025,23-9-2025,49,0,0,0,1,1.0
22-9-2025,23-9-2025,50,1,0,0,1,0.0
22-9-2025,23-9-2025,51,2,0,0,1,0.0
22-9-2025,23-9-2025,52,1,0,0,1,0.0
22-9-2025,23-9-2025,53,1,0,0,1,0.0
22-9-2025,23-9-2025,54,0,0,0,1,0.0
22-9-2025,23-9-2025,55,2,0,1,1,0.0
22-9-2025,23-9-2025,56,2,0,0,1,0.0
22-9-2025,23-9-2025,57,1,0,0,1,1.0
22-9-2025,23-9-2025,58,1,0,1,1,1.0
22-9-2025,23-9-2025,59,1,0,0,1,0.0
22-9-2025,23-9-2025,60,2,0,0,1,0.0
22-9-2025,23-9-2025,61,1,1,0,1,0.0
22-9-2025,23-9-2025,62,2,0,0,1,0.0
22-9-2025,23-9-2025,63,1,0,0,1,0.0
22-9-2025,23-9-2025,64,2,0,0,1,0.0
22-9-2025,23-9-2025,65,2,0,0,1,1.0
22-9-2025,23-9-2025,66,2,0,0,1,0.0
22-9-2025,23-9-2025,67,2,0,0,1,0.0
22-9-2025,23-9-2025,68,2,0,0,1,1.0
22-9-2025,23-9-2025,69,2,0,0,1,0.0
22-9-2025,23-9-2025,70,3,0,0,1,0.0
22-9-2025,23-9-2025,71,3,1,0,1,0.0
22-9-2025,23-9-2025,72,1,0,0,1,0.0
22-9-2025,23-9-2025,73,2,0,0,1,1.0
22-9-2025,23-9-2025,74,3,1,0,1,0.0
22-9-2025,23-9-2025,75,2,1,1,1,1.0
22-9-2025,23-9-2025,76,2,0,1,1,0.0
22-9-2025,23-9-2025,77,1,0,0,1,1.0
22-9-2025,23-9-2025,78,2,0,0,1,0.0
22-9-2025,23-9-2025,79,2,0,0,1,0.0
22-9-2025,23-9-2025,80,1,0,1,1,0.0
22-9-2025,23-9-2025,81,0,0,0,1,0.0
22-9-2025,23-9-2025,82,3,1,1,1,1.0
22-9-2025,23-9-2025,83,3,1,0,1,0.0
22-9-2025,23-9-2025,84,1,0,0,1,0.0
22-9-2025,23-9-2025,85,0,0,0,1,0.0
22-9-2025,23-9-2025,86,2,0,0,1,0.0
22-9-2025,23-9-2025,87,2,1,1,1,0.0
22-9-2025,23-9-2025,88,3,1,0,1,1.0
22-9-2025,23-9-2025,89,3,0,0,1,0.0
22-9-2025,23-9-2025,90,1,0,0,1,0.0
22-9-2025,23-9-2025,91,3,0,0,1,0.0
22-9-2025,23-9-2025,92,2,0,0,1,0.0
22-9-2025,23-9-2025,93,2,1,0,1,0.0
22-9-2025,23-9-2025,94,2,1,0,1,0.0
22-9-2025,23-9-2025,95,2,0,1,1,1.0
22-9-2025,23-9-2025,96,2,1,0,1,0.0
22-9-2025,23-9-2025,97,1,1,0,1,0.0
22-9-2025,23-9-2025,98,0,0,0,1,0.0
22-9-2025,23-9-2025,99,2,0,1,1,1.0
23-9-2025,24-09-2025,00,2,0,0,1,
23-9-2025,24-09-2025,01,2,0,0,1,
23-9-2025,24-09-2025,02,2,1,1,1,
23-9-2025,24-09-2025,03,2,1,1,1,
23-9-2025,24-09-2025,04,1,0,0,1,
23-9-2025,24-09-2025,05,2,0,0,1,
23-9-2025,24-09-2025,06,0,0,0,1,
23-9-2025,24-09-2025,07,0,0,0,1,
23-9-2025,24-09-2025,08,1,0,0,1,
23-9-2025,24-09-2025,09,4,1,0,1,
23-9-2025,24-09-2025,10,1,0,0,1,
23-9-2025,24-09-2025,11,2,1,1,1,
23-9-2025,24-09-2025,12,1,1,0,1,
23-9-2025,24-09-2025,13,4,0,0,1,
23-9-2025,24-09-2025,14,4,1,1,1,
23-9-2025,24-09-2025,15,1,0,0,1,
23-9-2025,24-09-2025,16,3,1,1,1,
23-9-2025,24-09-2025,17,0,0,0,1,
23-9-2025,24-09-2025,18,2,0,0,1,
23-9-2025,24-09-2025,19,1,0,0,1,
23-9-2025,24-09-2025,20,1,0,0,1,
23-9-2025,24-09-2025,21,0,0,1,1,
23-9-2025,24-09-2025,22,2,0,0,1,
23-9-2025,24-09-2025,23,4,0,0,1,
23-9-2025,24-09-2025,24,2,0,0,1,
23-9-2025,24-09-2025,25,1,0,0,1,
23-9-2025,24-09-2025,26,0,0,0,1,
23-9-2025,24-09-2025,27,0,0,0,1,
23-9-2025,24-09-2025,28,3,0,0,1,
23-9-2025,24-09-2025,29,0,0,0,1,
23-9-2025,24-09-2025,30,4,0,0,1,
23-9-2025,24-09-2025,31,1,1,0,1,
23-9-2025,24-09-2025,32,0,0,0,1,
23-9-2025,24-09-2025,33,0,0,1,1,
23-9-2025,24-09-2025,34,3,0,0,1,
23-9-2025,24-09-2025,35,1,1,0,1,
23-9-2025,24-09-2025,36,0,0,0,1,
23-9-2025,24-09-2025,37,2,1,0,1,
23-9-2025,24-09-2025,38,2,0,0,1,
23-9-2025,24-09-2025,39,4,1,1,1,
23-9-2025,24-09-2025,40,2,1,1,1,
23-9-2025,24-09-2025,41,2,0,0,1,
23-9-2025,24-09-2025,42,3,0,1,1,
23-9-2025,24-09-2025,43,4,1,1,1,
23-9-2025,24-09-2025,44,2,0,1,1,
23-9-2025,24-09-2025,45,2,0,0,1,
23-9-2025,24-09-2025,46,2,0,0,1,
23-9-2025,24-09-2025,47,1,0,0,1,
23-9-2025,24-09-2025,48,0,0,0,1,
23-9-2025,24-09-2025,49,1,1,0,1,
23-9-2025,24-09-2025,50,2,0,0,1,
23-9-2025,24-09-2025,51,1,0,0,1,
23-9-2025,24-09-2025,52,0,0,0,1,
23-9-2025,24-09-2025,53,2,0,0,1,
23-9-2025,24-09-2025,54,0,0,0,1,
23-9-2025,24-09-2025,55,2,0,1,1,
23-9-2025,24-09-2025,56,2,0,0,1,
23-9-2025,24-09-2025,57,2,1,0,1,
23-9-2025,24-09-2025,58,2,1,1,1,
23-9-2025,24-09-2025,59,1,0,0,1,
23-9-2025,24-09-2025,60,1,0,0,1,
23-9-2025,24-09-2025,61,2,0,0,1,
23-9-2025,24-09-2025,62,2,0,0,1,
23-9-2025,24-09-2025,63,1,0,0,1,
23-9-2025,24-09-2025,64,2,0,0,1,
23-9-2025,24-09-2025,65,3,1,0,1,
23-9-2025,24-09-2025,66,2,0,0,1,
23-9-2025,24-09-2025,67,2,0,0,1,
23-9-2025,24-09-2025,68,2,1,0,1,
23-9-2025,24-09-2025,69,3,0,0,1,
23-9-2025,24-09-2025,70,2,0,0,1,
23-9-2025,24-09-2025,71,2,0,0,1,
23-9-2025,24-09-2025,72,0,0,0,1,
23-9-2025,24-09-2025,73,3,1,0,1,
23-9-2025,24-09-2025,74,3,0,0,1,
23-9-2025,24-09-2025,75,3,1,1,1,
23-9-2025,24-09-2025,76,2,0,1,1,
23-9-2025,24-09-2025,77,2,1,0,1,
23-9-2025,24-09-2025,78,2,0,0,1,
23-9-2025,24-09-2025,79,1,0,0,1,
23-9-2025,24-09-2025,80,1,0,1,1,
23-9-2025,24-09-2025,81,0,0,0,1,
23-9-2025,24-09-2025,82,3,1,1,1,
23-9-2025,24-09-2025,83,3,0,0,1,
23-9-2025,24-09-2025,84,0,0,0,1,
23-9-2025,24-09-2025,85,0,0,0,1,
23-9-2025,24-09-2025,86,2,0,0,1,
23-9-2025,24-09-2025,87,1,0,1,1,
23-9-2025,24-09-2025,88,3,1,0,1,
23-9-2025,24-09-2025,89,3,0,0,1,
23-9-2025,24-09-2025,90,1,0,0,1,
23-9-2025,24-09-2025,91,1,0,0,1,
23-9-2025,24-09-2025,92,1,0,0,1,
23-9-2025,24-09-2025,93,2,0,0,1,
23-9-2025,24-09-2025,94,3,0,0,1,
23-9-2025,24-09-2025,95,3,1,1,1,
23-9-2025,24-09-2025,96,1,0,0,1,
23-9-2025,24-09-2025,97,1,0,0,1,
23-9-2025,24-09-2025,98,0,0,0,1,
23-9-2025,24-09-2025,99,3,1,1,1,
